date,population,admission,release
2022-07-17,103367.85633115926,1755.3086032313533,1210.3125800980408
2022-07-18,103731.35235429255,1570.9586032313534,2683.1459134313745
2022-07-19,103118.01504409254,2083.97526989802,2502.0625800980415
2022-07-20,102997.1777338925,2379.72526989802,2418.661481196942
2022-07-21,102831.03273138481,2255.302192974943,2661.4471954826568
2022-07-22,102465.22106221043,2295.6355263082764,2187.28052881599
2022-07-23,102702.90939303604,2424.96885964161,1060.2805288159898
2022-07-24,103451.59772386166,1808.96885964161,1106.2805288159898
2022-07-25,103726.28605468727,1380.3021929749432,2705.310831846293
2022-07-26,103272.883476422,2251.908253581004,2547.5416010770623
2022-07-27,103122.32705200285,2396.985176657927,2472.7743199710712
2022-07-28,102966.41732497237,2328.6810291924885,2560.6902678225033
2022-07-29,102717.19685313113,2311.4697959812556,1984.9866479130008
2022-07-30,102740.91982020388,2019.8634611396271,1094.6404940668467
2022-07-31,103338.14278727667,1691.3634611396271,1165.7654940668465
2022-08-01,103605.74075434945,1433.3634611396271,2602.9321607335132
2022-08-02,103171.50538808889,2167.6070508832167,2311.7142120155654
2022-08-03,103019.91104746937,2157.334157110323,2310.2142120155654
2022-08-04,102804.31670684986,2113.119871396037,2272.380878682232
2022-08-05,102531.30569956367,1999.3698713960373,2102.189138269252
2022-08-06,102631.89646218895,2205.77105133704,1088.2897561673512
2022-08-07,103086.90142599768,1546.2858442364484,1134.2808804277063
2022-08-08,103461.90638980643,1508.6191775697816,2393.675666275006
2022-08-09,103019.00134465423,1954.0899879756846,2353.8283664612263
2022-08-10,102839.09629950204,2173.4105007961975,2278.046315179175
2022-08-11,102792.65279281134,2213.1412700269666,2303.0549466639686
2022-08-12,102721.51834711782,2263.6679035678444,3429.5690159280393
2022-08-13,103001.05056809096,3712.167903567844,1055.1356825947048
2022-08-14,103596.08278906411,1650.1679035678446,1171.6356825947048
2022-08-15,103909.11501003723,1481.7267270972563,2382.9016956665996
2022-08-16,103709.53285192541,2184.1195375547723,2632.0766956666002
2022-08-17,103512.07569381359,2433.0195375547723,2532.743362333267
2022-08-18,103269.61853570177,2290.6282332069463,2447.637909255181
2022-08-19,103101.89820860815,2288.8899747995765,2370.841071123987
2022-08-20,103380.71634305295,2647.2258722354736,1004.8077377906536
2022-08-21,103987.53447749777,1612.9592055688072,1160.6410711239869
2022-08-22,104363.35261194257,1534.507986056612,2875.836193075207
2022-08-23,103749.1219658996,2260.2722136988887,2418.279820526187
2022-08-24,103550.79328064092,2228.8089784047706,2962.1376636634423
2022-08-25,103337.46459538225,2748.8089784047706,2480.337663663442
2022-08-26,103191.73591012358,2334.608978404771,2222.559885885664
2022-08-27,103449.0072248649,2481.608978404771,1100.3376636634418
2022-08-28,104129.27853960625,1781.3589784047708,1152.5876636634418
2022-08-29,104411.54985434756,1434.8589784047708,2882.0876636634425
2022-08-30,103984.8211690889,2235.8408093277476,2837.257680454689
2022-08-31,103877.8263260918,2729.5128374576,2288.78973173674
2022-09-01,103850.5622523255,2261.5256579704205,2930.28973173674
2022-09-02,103468.46484522584,2548.8589913037536,2251.9563984034066
2022-09-03,103808.86743812618,2592.3589913037536,1057.4563984034069
2022-09-04,104589.77003102652,1836.8034357481984,1425.28973173674
2022-09-05,104839.00595726023,1674.5256579704205,1246.2897317367401
2022-09-06,105118.24188349389,1525.5256579704203,3152.6230650700736
2022-09-07,104472.47780972757,2506.858991303754,2819.7063984034066
2022-09-08,104275.54706929458,2619.0256579704205,2762.6730650700733
2022-09-09,104045.00521775048,2535.331213525976,2112.873065070073
2022-09-10,104148.4633662064,2216.3312135259757,1009.834603531612
2022-09-11,104778.72920696999,1640.100444295207,1098.3346035316117
2022-09-12,105146.9950477336,1467.1004442952067,2605.056825753834
2022-09-13,104724.37199960827,2180.83377762854,2750.723492420501
2022-09-14,104306.748951483,2334.43377762854,2378.556825753834
2022-09-15,103961.1259033577,2032.93377762854,2514.8487982308984
2022-09-16,103713.5028552324,2374.2254442952067,2277.348492420501
2022-09-17,103856.87980710712,2422.05877762854,1096.6818257538341
2022-09-18,104369.25675898184,1609.0587776285402,1155.6818257538341
2022-09-19,104765.63371085652,1550.725444295207,2689.2651590871674
2022-09-20,104191.1773293979,2116.142110961873,3149.598492420501
2022-09-21,104072.72094793926,3026.164942012101,2714.189055586406
2022-09-22,103739.15802157957,2379.29279589338,2662.4112778086287
2022-09-23,103586.59509521988,2490.6261292267136,2165.1025171248675
2022-09-24,103876.72447655251,2455.2318984574827,1046.602517124868
2022-09-25,104583.35385788511,1753.231898457483,1125.4025171248682
2022-09-26,104929.58323921773,1471.631898457483,2842.902517124868
2022-09-27,104332.31262055035,2245.6318984574827,2657.902517124868
2022-09-28,103899.04200188296,2224.6318984574827,2560.152517124868
2022-09-29,103664.77138321557,2325.8818984574827,2457.8191837915347
2022-09-30,103563.33409788151,2364.631898457483,2481.269183791535
2022-10-01,103589.79681254746,2505.9541206797053,1126.2691837915345
2022-10-02,104282.2595272134,1819.7318984574829,1139.0191837915345
2022-10-03,104662.22224187938,1517.981898457483,2994.269183791535
2022-10-04,104009.18495654532,2341.2318984574827,2802.451001973353
2022-10-05,103654.14767121126,2449.2318984574827,2545.769183791535
2022-10-06,103459.11038587723,2350.7318984574827,2612.7691837915345
2022-10-07,103312.07310054316,2465.7318984574827,2419.019183791535
2022-10-08,103406.03581520912,2512.981898457483,1106.0191837915347
2022-10-09,104068.99852987505,1768.981898457483,1165.0191837915347
2022-10-10,104439.96124454102,1533.481898457483,2242.0191837915345
2022-10-11,104233.92395920694,2035.0652317908164,2633.102517124868
2022-10-12,103853.05334053957,2252.2318984574827,2551.4358504582015
2022-10-13,103583.18272187219,2283.343009568594,2685.2136282359793
2022-10-14,103258.3121032048,2360.343009568594,2318.2136282359793
2022-10-15,103439.4414845374,2495.7066459322305,1089.7136282359793
2022-10-16,104090.07086587002,1743.3430095685942,1048.7136282359793
2022-10-17,104354.20024720267,1312.8430095685942,2548.2136282359793
2022-10-18,103878.82962853526,2072.843009568594,2404.7136282359793
2022-10-19,103657.45900986789,2181.093009568594,2547.7136282359793
2022-10-20,103327.5883912005,2219.343009568594,2744.2136282359793
2022-10-21,103025.71777253308,2441.343009568594,2303.7691837915345
2022-10-22,103046.09715386572,2325.4818984574827,1026.602517124868
2022-10-23,103759.47653519834,1739.4818984574829,1180.102517124868
2022-10-24,104012.85591653094,1432.1485651241496,2712.0003576564295
2022-10-25,103423.26021480707,2125.1513336734297,2361.7470353972935
2022-10-26,103296.91451308322,2235.4013336734297,2560.747035397293
2022-10-27,103011.56881135936,2275.4013336734297,2566.747035397293
2022-10-28,102890.72310963548,2445.9013336734297,2497.7470353972935
2022-10-29,102903.87740791163,2510.9013336734297,1036.7470353972933
2022-10-30,103511.53170618776,1644.40133367343,1071.247035397293
2022-10-31,103792.1860044639,1351.90133367343,2709.747035397293
2022-11-01,103053.34030274006,1969.15133367343,2505.928310297692
2022-11-02,102720.5145213349,2292.6244412431506,2420.4502226482896
2022-11-03,102359.18873992976,2060.6244412431506,2557.7067096742376
2022-11-04,102297.51166111942,2495.529630863909,2281.706709674237
2022-11-05,102498.83458230912,2484.029630863909,1049.4567096742373
2022-11-06,103360.53250349878,1911.1546308639092,1283.4567096742371
2022-11-07,103469.89709135512,1390.821297530576,2873.9567096742376
2022-11-08,102807.26167921144,2211.321297530576,2252.460555828083
2022-11-09,102553.67242091396,2129.36745137673,1399.0257572932846
2022-11-10,102623.2998292831,1497.9174513767298,1392.2900430075706
2022-11-11,102732.92723765227,1501.9174513767298,1386.2900430075706
2022-11-12,102853.55464602141,1506.9174513767298,1385.2900430075706
2022-11-13,102991.18205439059,1504.9174513767298,606.0400430075705
2022-11-14,103165.68446275976,765.3424513767299,2894.040043007571
2022-11-15,102369.38687112891,2097.74245137673,2491.5400430075706
2022-11-16,102000.58927949808,2121.0281656624443,2578.206709674237
2022-11-17,101551.29168786721,2130.2424513767296,2564.7067096742376
2022-11-18,101310.49409623639,2323.9091180433966,2357.706709674237
2022-11-19,101267.69650460556,2313.5757847100635,1036.2733763409042
2022-11-20,101768.53224630804,1543.3424513767295,1080.0761541186816
2022-11-21,101997.22909912164,1313.1480069322852,2321.284487452015
2022-11-22,101364.92595193523,1689.9813402656187,2163.284487452015
2022-11-23,101062.62280474885,1859.9813402656187,2033.2844874520154
2022-11-24,100701.31965756245,1671.9813402656187,758.9511541186818
2022-11-25,101046.01651037607,1104.6480069322852,1036.9511541186816
2022-11-26,101413.71336318966,1403.1480069322852,847.9511541186816
2022-11-27,101984.91021600328,1419.1480069322852,872.9511541186818
2022-11-28,102367.10706881687,1248.09245137673,2448.2716669391943
2022-11-29,101876.3103318869,1950.4707342050126,2228.5290872966148
2022-11-30,101638.67521111849,1990.893966528245,2446.5290872966148
2022-12-01,101268.04009035014,2075.893966528245,2541.8624206299487
2022-12-02,100940.2383029151,2214.0606331949116,2332.1124206299482
2022-12-03,101054.18651548006,2446.0606331949116,1029.1124206299482
2022-12-04,101575.63472804506,1550.5606331949116,1045.4457539632817
2022-12-05,101883.74960727665,1353.5606331949116,2630.4457539632817
2022-12-06,101326.86448650829,2073.5606331949116,2332.6957539632817
2022-12-07,101091.22936573993,2097.0606331949116,2312.662420629948
2022-12-08,100983.52757830491,2204.9606331949117,3051.079087296615
2022-12-09,100996.82579086984,3064.377299861578,2290.579087296615
2022-12-10,101088.62400343483,2383.3772998615786,1035.5790872966147
2022-12-11,101696.42221599976,1642.4542229385015,1067.928704504052
2022-12-12,102016.85896301607,1392.3464941743746,2704.1097471580806
2022-12-13,101508.69571003236,2196.946494174375,2629.1097471580806
2022-12-14,101172.53245704866,2290.446494174375,2629.6097471580806
2022-12-15,100689.36920406495,2146.4464941743745,2498.600975228256
2022-12-16,100427.53928441458,2239.6131608410415,2300.943080491414
2022-12-17,100388.70936476423,2262.1131608410415,1074.4430804914136
2022-12-18,100861.37944511382,1547.1131608410412,1133.6097471580804
2022-12-19,100992.46619213012,1264.6964941743745,2783.776413824747
2022-12-20,100228.38627247975,2020.1964941743747,2623.2599121745825
2022-12-21,99534.77273071717,1930.641419916949,2591.6371606324124
2022-12-22,98945.27437220066,2017.0602680844881,2368.391959934332
2022-12-23,98202.19268035082,1625.3102680844881,1381.391959934332
2022-12-24,97990.11098850096,1169.310268084488,781.5586266009984
2022-12-25,98184.19596331779,975.6436014178214,565.5586266009985
2022-12-26,98453.28093813463,834.6436014178214,737.4586266009985
2022-12-27,98926.86591295144,1211.0436014178213,1929.9912352966508
2022-12-28,98798.78059791318,1806.8878043163722,1976.9731193546215
2022-12-29,98789.19528287493,1967.3878043163722,1916.9731193546215
2022-12-30,99010.6099678367,2138.3878043163722,1729.9731193546218
2022-12-31,99402.52465279846,2121.8878043163722,932.2397860212885
2023-01-01,100354.77267109354,1884.4878043163724,1140.7397860212886
2023-01-02,100757.5206893886,1543.4878043163724,1117.7397860212886
2023-01-03,101177.7687076837,1535.1456990532145,2109.755551444475
2023-01-04,100402.77687725659,1756.544256491828,1375.8851665739132
2023-01-05,100109.356119596,1280.7072957830453,918.0522547944655
2023-01-06,99941.1812409059,910.5671488316032,912.7420275217381
2023-01-07,99939.00636221575,910.5671488316032,904.7420275217381
2023-01-08,99943.83148352563,909.5671488316032,900.7420275217381
2023-01-09,99957.65660483547,914.5671488316032,905.7420275217381
2023-01-10,99975.4817261453,923.5671488316032,906.7420275217381
2023-01-11,99985.30684745518,916.5671488316032,916.7420275217381
2023-01-12,99986.1319687651,917.5671488316032,911.7420275217381
2023-01-13,99986.95709007494,912.5671488316032,907.7420275217381
2023-01-14,99988.78221138478,909.5671488316032,899.7420275217381
2023-01-15,99999.60733269466,910.5671488316032,905.7420275217381
2023-01-16,100007.43245400452,913.5671488316032,896.7420275217381
2023-01-17,100021.25757531438,910.5671488316032,909.7420275217381
2023-01-18,100030.08269662429,918.5671488316032,916.7420275217381
2023-01-19,100020.90781793413,907.5671488316032,904.7420275217381
2023-01-20,100239.73293924399,935.7789135374854,1812.6792824236989
2023-01-21,101035.73379584798,2609.6801390276814,980.1792824236991
2023-01-22,101556.23465245198,1499.1801390276814,882.1792824236991
2023-01-23,101866.73550905593,1192.6801390276814,2531.679282423699
2023-01-24,101489.73636565992,2154.6801390276814,2021.079282423699
2023-01-25,101392.83722226392,1924.1801390276814,2079.579282423699
2023-01-26,101171.93807886788,1859.1801390276814,2188.788878383295
2023-01-27,100943.30610718906,1962.1397349872777,1932.998129430351
2023-01-28,100990.85828185166,1980.5503040929684,894.4981294303508
2023-01-29,101526.91045651426,1430.5503040929682,1018.9639604424212
2023-01-30,103551.4150917154,3071.721149032616,2076.216513831465
2023-01-31,103198.41972691656,1723.2211490326156,3699.216513831465
2023-02-01,101332.42436211774,1833.2211490326158,1950.016513831465
2023-02-02,101185.6289973189,1802.3878156992823,2120.8498471647986
2023-02-03,100866.83363252005,1802.0544823659493,1973.1831804981316
2023-02-04,101008.70493438785,2113.3878156992823,916.1831804981318
2023-02-05,101496.909569589,1404.3878156992823,961.1831804981318
2023-02-06,101865.11420479015,1329.3878156992823,2287.2498471647987
2023-02-07,101450.65217332463,1874.387815699282,2193.8498471647986
2023-02-08,101301.19014185912,2044.3878156992823,2189.3074742834424
2023-02-09,101051.4620086987,1940.5765162642542,2123.8046494246855
2023-02-10,100980.73387553828,2053.576516264254,2026.3046494246855
2023-02-11,100989.50574237782,2032.9765162642539,921.971316091352
2023-02-12,101421.61094255072,1355.4098495975873,836.3046494246853
2023-02-13,101859.71614272364,1272.8098495975873,2370.6693553070386
2023-02-14,101306.6566370142,1821.9137711662152,2011.0399435423326
2023-02-15,101125.56379797141,1830.7471044995482,2203.8399435423325
2023-02-16,100860.47095892862,1938.7471044995482,2267.173276875666
2023-02-17,100710.21145321918,2116.913771166215,1991.6732768756658
2023-02-18,100752.70194750972,2034.1637711662152,934.6732768756658
2023-02-19,101280.19244180026,1461.363771166215,955.0399435423326
2023-02-20,101541.64960275748,1218.4971044995482,1223.0399435423326
2023-02-21,101748.1067637147,1429.4971044995482,2375.0399435423324
2023-02-22,101240.31392467192,1862.5804378328817,2113.5399435423324
2023-02-23,100939.35441896247,1818.4137711662152,2192.373276875666
2023-02-24,100679.39491325303,1932.4137711662152,2054.9732768756658
2023-02-25,100580.33540754356,1955.9137711662152,865.6399435423325
2023-02-26,101054.94256850079,1340.247104499548,987.1399435423325
2023-02-27,101350.549729458,1282.7471044995482,2322.1399435423327
2023-02-28,100952.1568904152,1922.0804378328814,2199.6399435423327
2023-03-01,100726.76405137243,1974.2471044995482,2262.6399435423327
2023-03-02,100386.37121232966,1922.2471044995482,2148.6399435423327
2023-03-03,100377.17837328688,2140.4471044995485,1989.6399435423325
2023-03-04,100428.98553424406,2040.4471044995485,888.6399435423325
2023-03-05,100932.45936186795,1392.7804378328815,922.8066102089992
2023-03-06,101304.93318949183,1296.2804378328815,2201.8066102089992
2023-03-07,100986.90701711572,1883.2804378328815,2085.6399435423327
2023-03-08,100881.51417807296,1980.9971044995482,2140.3899435423327
2023-03-09,100830.62133903016,2088.997104499548,2130.0606752496496
2023-03-10,100539.25289023126,1840.6759662881664,1956.544415087048
2023-03-11,100520.88444143238,1938.175966288166,922.6277484203813
2023-03-12,101058.0159926335,1462.425966288166,845.7944150870478
2023-03-13,101333.14754383462,1120.9259662881664,2166.8870076796406
2023-03-14,100941.38279873946,1773.788929251129,2222.172721965355
2023-03-15,100684.42757745378,1964.7175006797006,2080.172721965355
2023-03-16,100467.97235616815,1864.2175006797006,1994.1727219653549
2023-03-17,100370.51713488248,1897.7175006797006,1876.3327219653547
2023-03-18,100444.06691359685,1948.8825006797006,962.332721965355
2023-03-19,100901.36669231117,1420.6325006797006,946.6440427200719
2023-03-20,101026.66647102553,1136.1325006797006,2179.8327219653547
2023-03-21,100638.96624973988,1793.6325006797006,1962.8327219653547
2023-03-22,100566.2660284542,1889.3825006797006,2098.582721965355
2023-03-23,100425.31580716856,1959.6325006797006,2044.5827219653545
2023-03-24,100423.3655858829,2042.6325006797006,1762.582721965355
2023-03-25,100737.91536459727,2074.299167346367,983.832721965355
2023-03-26,101256.9651433116,1503.3825006797006,933.3327219653547
2023-03-27,101594.01492202592,1269.8825006797006,2248.7872674199
2023-03-28,101146.1556098312,1801.919690762345,2005.224860945256
2023-03-29,101039.31404911574,1944.228862359978,2114.5704230754336
2023-03-30,100816.97248840026,1897.728862359978,2046.0704230754336
2023-03-31,100645.63092768486,1870.228862359978,1869.2370897421001
2023-04-01,100698.12270030272,1921.728862359978,994.4870897421004
2023-04-02,101106.61447292057,1402.178862359978,968.9870897421004
2023-04-03,101371.60624553845,1232.9788623599784,2337.0204230754334
2023-04-04,100914.464684823,1880.678862359978,2068.034708789719
2023-04-05,100870.51360029803,2025.58362426474,2088.5347087897194
2023-04-06,100778.56251577305,1996.58362426474,2155.5347087897194
2023-04-07,100584.86143124808,1961.83362426474,1573.5347087897192
2023-04-08,100784.1603467231,1772.08362426474,891.4930421230526
2023-04-09,101208.6342621981,1317.6336242647399,929.1597087897194
2023-04-10,101626.10817767313,1345.8836242647399,2097.659708789719
2023-04-11,101408.83209314816,1880.8836242647399,2211.826375456386
2023-04-12,101144.22267528984,1947.2169575980733,2162.326375456386
2023-04-13,100928.21325743155,1946.3169575980737,2082.826375456386
2023-04-14,100834.20383957321,1987.1502909314067,1888.8025659325763
2023-04-15,101023.81346933394,2079.269338550455,917.1597087897192
2023-04-16,101525.92309909468,1418.3943385504544,1025.5347087897192
2023-04-17,101834.15772885541,1333.7693385504544,2373.5347087897194
2023-04-18,101328.29235861615,1867.6693385504545,2179.0347087897194
2023-04-19,101057.42698837689,1908.1693385504545,2205.0347087897194
2023-04-20,100797.06161813764,1944.6693385504545,2058.120074643378
2023-04-21,100661.7328332642,1922.7912897699666,1787.1200746433776
2023-04-22,100939.28500077175,2064.6722421509194,888.1200746433778
2023-04-23,101544.3371682793,1493.172242150919,939.1200746433778
2023-04-24,101796.0560024535,1190.8389088175857,2350.6200746433783
2023-04-25,101305.60816996104,1860.172242150919,2012.7005344134927
2023-04-26,101188.71206160651,1896.7986789325282,2147.1341812264504
2023-04-27,100875.60383203987,1839.4602950941444,2025.5685246607932
2023-04-28,100898.69560247324,2048.660295094144,1883.0685246607934
2023-04-29,101108.78737290659,2093.160295094144,941.0685246607934
2023-04-30,101697.71247667326,1529.9936284274777,1037.73519132746
2023-05-01,101811.47091377327,1151.4936284274777,2398.23519132746
2023-05-02,101226.22935087328,1812.9936284274777,2136.3574135496824
2023-05-03,100961.49889908443,1995.0825173163666,1999.8129691052377
2023-05-04,100826.76844729554,1865.0825173163666,2195.8129691052377
2023-05-05,100671.53799550669,2037.026961760811,1902.3129691052377
2023-05-06,100887.3075437178,2118.0825173163666,992.1463024385712
2023-05-07,101413.2437585956,1517.5825173163666,1091.146302438571
2023-05-08,101595.1799734734,1274.5825173163666,2272.103963140514
2023-05-09,100838.29751083028,1804.5569432437146,2071.439405886847
2023-05-10,100701.41504818716,1936.5569432437146,2113.939405886847
2023-05-11,100564.532585544,1975.5569432437146,1983.1060725535135
2023-05-12,100592.65012290089,2012.390276577048,1957.439405886847
2023-05-13,100591.76766025776,1956.0569432437146,875.939405886847
2023-05-14,101189.55186428128,1473.7236099103816,870.5060725535136
2023-05-15,101527.73606830479,1210.3569432437146,2344.1727392201806
2023-05-16,101025.42027232834,1841.1902765770478,2107.339405886847
2023-05-17,100841.93780968522,1924.3569432437148,2207.339405886847
2023-05-18,100542.95534704208,1908.3569432437148,2015.8394058868469
2023-05-19,100475.47288439896,1948.3569432437148,1844.9718734193145
2023-05-20,100592.09042175581,1969.0569432437146,914.314405886847
2023-05-21,101043.20795911271,1368.0569432437146,934.239405886847
2023-05-22,101413.22549646955,1304.2569432437149,2285.239405886847
2023-05-23,100957.74303382642,1829.7569432437144,2035.2394058868472
2023-05-24,100722.26057118327,1799.7569432437149,2068.239405886847
2023-05-25,100667.77810854015,2013.7569432437144,2209.364405886847
2023-05-26,100466.29564589701,2008.7569432437144,1827.439405886847
2023-05-27,100654.9131832539,2016.0569432437146,964.439405886847
2023-05-28,101217.03072061078,1525.3069432437146,1009.4727392201803
2023-05-29,101529.31492463428,1321.7569432437149,949.9727392201803
2023-05-30,101894.09912865782,1314.7569432437149,2454.5727392201807
2023-05-31,101471.58333268136,2031.0569432437146,2253.239405886847
2023-06-01,101195.40087003823,1977.0569432437146,2073.239405886847
2023-06-02,101146.21840739509,2022.3819432437149,2048.039405886847
2023-06-03,101176.70261141864,2078.5236099103813,995.7894058868469
2023-06-04,101704.68681544215,1523.7736099103813,974.6227392201804
2023-06-05,101999.67101946574,1269.6069432437148,2301.6227392201804
2023-06-06,101543.98855682257,1847.9402765770478,2060.1227392201804
2023-06-07,101499.30609417945,2014.4402765770483,2197.6727392201806
2023-06-08,101363.92363153632,2063.790276577048,2055.1727392201806
2023-06-09,101332.54116889319,2023.7902765770482,1859.3227392201802
2023-06-10,101514.70870625007,2041.4069432437145,949.739405886847
2023-06-11,102038.87624360692,1472.6569432437145,1084.739405886847
2023-06-12,102190.54378096378,1237.9069432437145,2217.4949614424027
2023-06-13,101805.4668738762,1832.3624987992703,2394.606072553514
2023-06-14,101428.13996678864,2019.1124987992703,1407.6371476105319
2023-06-15,101172.60533110888,1258.7794073624052,1359.1673763754777
2023-06-16,101103.85069542915,1284.0794073624052,903.3340430421445
2023-06-17,100971.45320260656,862.9127406957386,892.3102335183349
2023-06-18,100937.05570978398,857.9127406957386,882.3102335183348
2023-06-19,100914.65821696138,859.9127406957386,883.3102335183348
2023-06-20,100903.26072413876,871.9127406957386,888.3102335183349
2023-06-21,100877.86323131618,862.9127406957386,890.3102335183349
2023-06-22,100854.46573849357,866.9127406957386,894.3102335183349
2023-06-23,100833.06824567098,872.9127406957386,892.3102335183349
2023-06-24,100800.67075284837,859.9127406957386,883.3102335183348
2023-06-25,100777.2732600258,859.9127406957386,889.3102335183349
2023-06-26,100756.8757672032,868.9127406957386,887.3102335183349
2023-06-27,100740.47827438061,870.9127406957386,893.3102335183349
2023-06-28,100717.080781558,869.9127406957386,894.3102335183349
2023-06-29,100691.68328873541,868.9127406957386,897.3102335183349
2023-06-30,101112.28579591282,879.5781850873643,1304.2532363227979
2023-07-01,101814.32975446232,2006.2971948722848,1061.2532363227979
2023-07-02,102540.37371301177,1787.2971948722848,1108.2532363227976
2023-07-03,102931.41767156124,1499.2971948722845,2209.2532363227974
2023-07-04,102642.46163011075,1920.2971948722848,875.2532363227976
2023-07-05,103307.50558866023,1538.3924329675226,2482.920352832019
2023-07-06,102936.57947673439,2141.6865485984804,2365.7933327932346
2023-07-07,102795.17857489256,2227.9666606432984,2020.73899105654
2023-07-08,103038.6110063841,2265.704755881393,971.2723243898735
2023-07-09,103641.04343787562,1573.7047558813936,987.2723243898735
2023-07-10,104269.97586936712,1428.2205909915174,2865.4285498596296
2023-07-11,103782.39224764198,2377.8449281344842,2564.3734870362746
2023-07-12,103607.89806267705,2389.8793020712974,2575.3734870362746
2023-07-13,103400.90387771201,2368.3793020712974,2860.3734870362746
2023-07-14,103120.90969274705,2580.379302071297,2478.7580014719697
2023-07-15,103196.71340804455,2554.56171676946,1152.7580014719701
2023-07-16,103791.51712334206,1747.56171676946,1243.2580014719701
2023-07-17,104070.32083863953,1522.0617167694597,2646.091334805303
2023-07-18,103612.95788727036,2188.728383436127,2567.8413348053036
2023-07-19,103360.59493590117,2315.4783834361265,2681.1746681386367
2023-07-20,103047.731984532,2368.9783834361265,2582.50800147197
2023-07-21,102864.53569982949,2399.31171676946,2393.341334805303
2023-07-22,102937.6727484603,2463.945050102793,1053.8413348053036
2023-07-23,103768.80979709115,1885.4783834361267,1283.8413348053036
2023-07-24,103999.94684572196,1513.4783834361267,2776.490457612321
2023-07-25,103458.21108733524,2234.771365892267,2609.4071242789873
2023-07-26,103459.2142178374,2549.999883282269,2672.7253935518024
2023-07-27,103217.46726492864,2430.9784406430176,2768.5587268851355
2023-07-28,102958.22031201984,2486.855835279033,2349.3087268851355
2023-07-29,103135.56818669726,2528.156601562558,1136.808726885136
2023-07-30,103887.4160613747,1888.6566015625576,1136.808726885136
2023-07-31,104176.7639360521,1416.27882378478,2728.230949107358
2023-08-01,103566.9006996184,2070.103102967125,2847.4952426163277
2023-08-02,103441.81698919185,2581.294551413379,2635.2557651851102
2023-08-03,103422.84776897053,2535.1221870590475,2815.957652920658
2023-08-04,103387.29244649567,2780.402330445806,2522.490986253991
2023-08-05,103458.05934624307,2692.991219334695,1181.2243195873245
2023-08-06,104271.82624599042,1994.9912193346954,1210.2243195873243
2023-08-07,104725.0931457378,1653.8436914240094,3081.8781657411705
2023-08-08,104070.04738446198,2426.464272597222,2705.343519587324
2023-08-09,103914.16402318615,2541.480514545605,2783.0200008668594
2023-08-10,103633.91588546542,2502.7718631461134,2840.020000866859
2023-08-11,103439.66774774468,2645.7718631461134,2586.5200008668594
2023-08-12,103533.9196100239,2680.7718631461134,1249.520000866859
2023-08-13,104209.17147230318,1924.7718631461137,1204.520000866859
2023-08-14,104638.42333458243,1633.7718631461137,3049.520000866859
2023-08-15,103951.17519686169,2362.2718631461134,2908.520000866859
2023-08-16,103655.92705914096,2612.7718631461134,2908.805715152573
2023-08-17,103431.32177856305,2684.200434574685,2735.555715152573
2023-08-18,103343.71649798518,2647.950434574685,2702.805715152573
2023-08-19,103484.86121740728,2845.4504345746846,1247.6390484859066
2023-08-20,104234.23927016273,1997.3171012413518,1305.9390484859068
2023-08-21,104545.46347676431,1616.1665773466416,3104.936196880148
2023-08-22,103950.78776642242,2511.593819871559,2900.019530213481
2023-08-23,103565.36205608048,2514.593819871559,2760.019530213481
2023-08-24,103398.93634573853,2592.2604865382255,2574.2130676284473
2023-08-25,103459.71063539664,2686.3938198715587,2581.8695302134815
2023-08-26,103689.4849250547,2811.6438198715587,1166.8695302134815
2023-08-27,104458.75921471279,1934.1438198715587,1237.8695302134815
2023-08-28,104916.03350437088,1695.1438198715587,3225.869530213481
2023-08-29,104197.80779402897,2507.6438198715587,2799.8695302134815
2023-08-30,104031.58208368701,2633.1438198715587,2646.1195302134815
2023-08-31,103940.77304001177,2556.8938198715587,2823.120500954526
2023-09-01,103848.74315958506,2732.0717526033054,2651.1016330299976
2023-09-02,103854.7132791584,2656.405085936639,1164.5182996966641
2023-09-03,104619.51673206504,1930.0717526033059,1307.2682996966641
2023-09-04,105095.32018497169,1783.071752603306,1172.2682996966641
2023-09-05,105595.1236378783,1672.071752603306,3269.368299696664
2023-09-06,104885.22709078493,2558.471752603306,3099.868299696664
2023-09-07,104467.83054369158,2682.471752603306,2855.688812517177
2023-09-08,104159.6409563052,2548.6658917974446,2514.0221458505102
2023-09-09,104306.11803558547,2660.499225130778,1132.5221458505105
2023-09-10,105083.59511486572,1909.9992251307783,1245.5221458505105
2023-09-11,105423.4055274793,1585.3325584641116,3005.334297313505
2023-09-12,104821.1146606896,2403.043430523779,3074.334297313505
2023-09-13,104569.82379389986,2771.339878944372,2801.452991078025
2023-09-14,104221.03076673715,2460.1599639153,2758.619657744692
2023-09-15,104046.34885068554,2586.1599639152996,2498.622628630016
2023-09-16,104186.42540165709,2641.6327803145864,1145.5562293430285
2023-09-17,104912.00195262863,1870.46611364792,1249.5562293430282
2023-09-18,105370.3285036002,1616.7661136479203,3092.0562293430285
2023-09-19,104635.27449901622,2357.3772247590314,3355.050276962076
2023-09-20,104020.22049443223,2832.3772247590305,2981.2773831891827
2023-09-21,103768.43572061745,2729.5759427077487,2890.860716522516
2023-09-22,103475.16410469741,2595.5931086185174,2536.849694478428
2023-09-23,103613.93457294573,2675.620162726734,1186.9608055895385
2023-09-24,104288.7939300829,1861.3201627267345,1280.1274722562052
